event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount,resolved_amount,amount_inr,has_image_evidence
event_17280,user_187,expense,Rail pass,transport,debit,2996.7,INR,2024-03-15,2024-03-15,settled,,fixed,,2996.7,2996.7,False
event_17281,user_187,expense,Parking and tolls,transport,debit,3288.35,INR,2024-04-05,2024-04-05,settled,,fixed,,3288.35,3288.35,False
event_17282,user_187,expense,Rail pass,transport,debit,2654.49,INR,2024-04-26,2024-04-26,settled,,fixed,,2654.49,2654.49,False
event_17283,user_187,expense,Fuel refill,transport,debit,2390.65,INR,2024-05-17,2024-05-17,settled,,fixed,,2390.65,2390.65,False
event_17284,user_187,expense,Fuel refill,transport,debit,2174.27,INR,2024-06-07,2024-06-07,settled,,fixed,,2174.27,2174.27,False
event_17285,user_187,expense,Local taxi,transport,debit,2717.85,INR,2024-06-28,2024-06-28,settled,,fixed,,2717.85,2717.85,False
event_17286,user_187,expense,Metro and bus fares,transport,debit,3385.21,INR,2024-07-19,2024-07-19,settled,,fixed,,3385.21,3385.21,False
event_17287,user_187,expense,Metro and bus fares,transport,debit,2330.28,INR,2024-08-09,2024-08-09,settled,,fixed,,2330.28,2330.28,False
event_17288,user_187,expense,Commuter pass,transport,debit,3442.81,INR,2024-08-30,2024-08-30,settled,,fixed,,3442.81,3442.81,False
event_17289,user_187,expense,Neighbourhood restaurant,dining,debit,7778.02,INR,2024-03-11,2024-03-11,settled,,reducible,3225.0,7778.02,7778.02,False
event_17290,user_187,expense,Bakery and snacks,dining,debit,6516.01,INR,2024-04-01,2024-04-01,settled,,reducible,3225.0,6516.01,6516.01,False
event_17291,user_187,expense,Takeaway order,dining,debit,7751.75,INR,2024-04-22,2024-04-22,settled,,reducible,3225.0,7751.75,7751.75,False
event_17292,user_187,expense,Takeaway order,dining,debit,5601.12,INR,2024-05-13,2024-05-13,settled,,reducible,3225.0,5601.12,5601.12,False
event_17293,user_187,expense,Weekend food delivery,dining,debit,7576.38,INR,2024-06-03,2024-06-03,settled,,reducible,3225.0,7576.38,7576.38,False
event_17294,user_187,expense,Bakery and snacks,dining,debit,7919.36,INR,2024-06-24,2024-06-24,settled,,reducible,3225.0,7919.36,7919.36,False
event_17295,user_187,expense,Bakery and snacks,dining,debit,6615.21,INR,2024-07-15,2024-07-15,settled,,reducible,3225.0,6615.21,6615.21,False
event_17296,user_187,expense,Weekend food delivery,dining,debit,5840.39,INR,2024-08-05,2024-08-05,settled,,reducible,3225.0,5840.39,5840.39,False
event_17297,user_187,expense,Lunch with colleagues,dining,debit,8116.73,INR,2024-08-26,2024-08-26,settled,,reducible,3225.0,8116.73,8116.73,False
event_17298,user_188,income,Payroll credit,salary,credit,1386.0,EUR,2024-09-15,2024-09-15,settled,,fixed,,1386.0,125538.46,False
event_17299,user_188,expense,Monthly rent,rent,debit,451.0,EUR,2024-09-01,2024-09-01,settled,,fixed,,451.0,40849.82,False
event_17300,user_188,expense,Water and power payment,utilities,debit,66.24,EUR,2024-09-05,2024-09-05,settled,,fixed,,66.24,5999.76,False
event_17301,user_188,expense,Course tuition,education,debit,80.0,EUR,2024-09-07,2024-09-07,settled,,fixed,,80.0,7246.09,False
event_17302,user_188,debt_payment,Loan repayment,debt_repayment,debit,231.0,EUR,2024-09-10,2024-09-10,settled,,fixed,,231.0,20923.08,False
event_17303,user_188,subscription,Music service subscription,music_subscription,debit,16.0,EUR,2024-09-10,2024-09-10,settled,,stoppable,,16.0,1449.22,False
event_17304,user_188,subscription,Food delivery membership,delivery_membership,debit,20.0,EUR,2024-09-12,2024-09-12,settled,,stoppable,,20.0,1811.52,False
event_17305,user_188,income,Payroll credit,salary,credit,1386.0,EUR,2024-10-15,2024-10-15,settled,,fixed,,1386.0,125538.46,False
event_17306,user_188,expense,Monthly rent,rent,debit,451.0,EUR,2024-10-01,2024-10-01,settled,,fixed,,451.0,40849.82,False
event_17307,user_188,expense,Water and power payment,utilities,debit,67.84,EUR,2024-10-05,2024-10-05,settled,,fixed,,67.84,6144.68,False
event_17308,user_188,expense,Course tuition,education,debit,80.0,EUR,2024-10-07,2024-10-07,settled,,fixed,,80.0,7246.09,False
event_17309,user_188,debt_payment,Loan repayment,debt_repayment,debit,231.0,EUR,2024-10-10,2024-10-10,settled,,fixed,,231.0,20923.08,False
event_17310,user_188,subscription,Music service subscription,music_subscription,debit,16.0,EUR,2024-10-10,2024-10-10,settled,,stoppable,,16.0,1449.22,False
event_17311,user_188,subscription,Food delivery membership,delivery_membership,debit,20.0,EUR,2024-10-12,2024-10-12,settled,,stoppable,,20.0,1811.52,False
event_17312,user_188,income,Payroll credit,salary,credit,1386.0,EUR,2024-11-15,2024-11-15,settled,,fixed,,1386.0,125538.46,False
event_17313,user_188,expense,Monthly rent,rent,debit,451.0,EUR,2024-11-01,2024-11-01,settled,,fixed,,451.0,40849.82,False
event_17314,user_188,expense,Water and power payment,utilities,debit,79.0,EUR,2024-11-05,2024-11-05,settled,,fixed,,79.0,7155.51,False
event_17315,user_188,expense,Course tuition,education,debit,80.0,EUR,2024-11-07,2024-11-07,settled,,fixed,,80.0,7246.09,False
event_17316,user_188,debt_payment,Loan repayment,debt_repayment,debit,231.0,EUR,2024-11-10,2024-11-10,settled,,fixed,,231.0,20923.08,False
event_17317,user_188,subscription,Music service subscription,music_subscription,debit,16.0,EUR,2024-11-10,2024-11-10,settled,,stoppable,,16.0,1449.22,False
event_17318,user_188,subscription,Food delivery membership,delivery_membership,debit,20.0,EUR,2024-11-12,2024-11-12,settled,,stoppable,,20.0,1811.52,False
event_17319,user_188,income,Payroll credit,salary,credit,1386.0,EUR,2024-12-15,2024-12-15,settled,,fixed,,1386.0,125538.46,False
event_17320,user_188,expense,Monthly rent,rent,debit,451.0,EUR,2024-12-01,2024-12-01,settled,,fixed,,451.0,40849.82,False
event_17321,user_188,expense,Water and power payment,utilities,debit,78.12,EUR,2024-12-05,2024-12-05,settled,,fixed,,78.12,7075.8,False
event_17322,user_188,expense,Course tuition,education,debit,80.0,EUR,2024-12-07,2024-12-07,settled,,fixed,,80.0,7246.09,False
event_17323,user_188,debt_payment,Loan repayment,debt_repayment,debit,231.0,EUR,2024-12-10,2024-12-10,settled,,fixed,,231.0,20923.08,False
event_17324,user_188,subscription,Music service subscription,music_subscription,debit,16.0,EUR,2024-12-10,2024-12-10,settled,,stoppable,,16.0,1449.22,False
event_17325,user_188,subscription,Food delivery membership,delivery_membership,debit,20.0,EUR,2024-12-12,2024-12-12,settled,,stoppable,,20.0,1811.52,False
event_17326,user_188,income,Payroll credit,salary,credit,1386.0,EUR,2025-01-15,2025-01-15,settled,,fixed,,1386.0,125538.46,False
event_17327,user_188,expense,Monthly rent,rent,debit,451.0,EUR,2025-01-01,2025-01-01,settled,,fixed,,451.0,40849.82,False
event_17328,user_188,expense,Water and power payment,utilities,debit,80.61,EUR,2025-01-05,2025-01-05,settled,,fixed,,80.61,7301.34,False
event_17329,user_188,expense,Course tuition,education,debit,80.0,EUR,2025-01-07,2025-01-07,settled,,fixed,,80.0,7246.09,False
event_17330,user_188,debt_payment,Loan repayment,debt_repayment,debit,231.0,EUR,2025-01-10,2025-01-10,settled,,fixed,,231.0,20923.08,False
event_17331,user_188,subscription,Music service subscription,music_subscription,debit,16.0,EUR,2025-01-10,2025-01-10,settled,,stoppable,,16.0,1449.22,False
event_17332,user_188,subscription,Food delivery membership,delivery_membership,debit,20.0,EUR,2025-01-12,2025-01-12,settled,,stoppable,,20.0,1811.52,False
event_17333,user_188,expense,Monthly rent,rent,debit,451.0,EUR,2025-02-01,2025-02-01,settled,,fixed,,451.0,40849.82,False
event_17334,user_188,expense,Water and power payment,utilities,debit,82.96,EUR,2025-02-05,2025-02-05,settled,,fixed,,82.96,7514.19,False
event_17335,user_188,expense,Grocery delivery,groceries,debit,46.16,EUR,2024-08-13,2024-08-13,settled,,fixed,,46.16,4180.99,False
event_17336,user_188,expense,Fresh food shop,groceries,debit,77.62,EUR,2024-08-20,2024-08-20,settled,,fixed,,77.62,7030.52,False
event_17337,user_188,expense,Weekly produce market,groceries,debit,46.55,EUR,2024-08-27,2024-08-27,settled,,fixed,,46.55,4216.32,False
event_17338,user_188,expense,Weekly produce market,groceries,debit,56.83,EUR,2024-09-03,2024-09-03,settled,,fixed,,56.83,5147.44,False
event_17339,user_188,expense,Household groceries,groceries,debit,49.94,EUR,2024-09-10,2024-09-10,settled,,fixed,,49.94,4523.37,False
event_17340,user_188,expense,Grocery delivery,groceries,debit,75.78,EUR,2024-09-17,2024-09-17,settled,,fixed,,75.78,6863.86,False
event_17341,user_188,expense,Weekly produce market,groceries,debit,72.14,EUR,2024-09-24,2024-09-24,settled,,fixed,,72.14,6534.16,False
event_17342,user_188,expense,Supermarket basket,groceries,debit,72.46,EUR,2024-10-01,2024-10-01,settled,,fixed,,72.46,6563.14,False
event_17343,user_188,expense,Grocery delivery,groceries,debit,76.1,EUR,2024-10-08,2024-10-08,settled,,fixed,,76.1,6892.84,False
event_17344,user_188,expense,Neighbourhood grocer,groceries,debit,65.02,EUR,2024-10-15,2024-10-15,settled,,fixed,,65.02,5889.26,False
event_17345,user_188,expense,Bulk pantry shop,groceries,debit,79.52,EUR,2024-10-22,2024-10-22,settled,,fixed,,79.52,7202.61,False
event_17346,user_188,expense,Fresh food shop,groceries,debit,52.85,EUR,2024-10-29,2024-10-29,settled,,fixed,,52.85,4786.95,False
event_17347,user_188,expense,Bulk pantry shop,groceries,debit,50.55,EUR,2024-11-05,2024-11-05,settled,,fixed,,50.55,4578.62,False
event_17348,user_188,expense,Grocery delivery,groceries,debit,73.42,EUR,2024-11-12,2024-11-12,settled,,fixed,,73.42,6650.1,False
event_17349,user_188,expense,Bulk pantry shop,groceries,debit,51.51,EUR,2024-11-19,2024-11-19,settled,,fixed,,51.51,4665.57,False
event_17350,user_188,expense,Fresh food shop,groceries,debit,55.03,EUR,2024-11-26,2024-11-26,settled,,fixed,,55.03,4984.4,False
event_17351,user_188,expense,Bulk pantry shop,groceries,debit,59.97,EUR,2024-12-03,2024-12-03,settled,,fixed,,59.97,5431.85,False
event_17352,user_188,expense,Grocery delivery,groceries,debit,81.76,EUR,2024-12-10,2024-12-10,settled,,fixed,,81.76,7405.5,False
event_17353,user_188,expense,Neighbourhood grocer,groceries,debit,52.31,EUR,2024-12-17,2024-12-17,settled,,fixed,,52.31,4738.04,False
event_17354,user_188,expense,Local market purchase,groceries,debit,47.76,EUR,2024-12-24,2024-12-24,settled,,fixed,,47.76,4325.91,False
event_17355,user_188,expense,Fresh food shop,groceries,debit,48.05,EUR,2024-12-31,2024-12-31,settled,,fixed,,48.05,4352.18,False
event_17356,user_188,expense,Household groceries,groceries,debit,51.91,EUR,2025-01-07,2025-01-07,settled,,fixed,,51.91,4701.8,False
event_17357,user_188,expense,Local market purchase,groceries,debit,72.77,EUR,2025-01-14,2025-01-14,settled,,fixed,,72.77,6591.22,False
event_17358,user_188,expense,Supermarket basket,groceries,debit,61.97,EUR,2025-01-21,2025-01-21,settled,,fixed,,61.97,5613.0,False
event_17359,user_188,expense,Local market purchase,groceries,debit,78.48,EUR,2025-01-28,2025-01-28,settled,,fixed,,78.48,7108.41,False
event_17360,user_188,expense,Grocery delivery,groceries,debit,73.87,EUR,2025-02-04,2025-02-04,settled,,fixed,,73.87,6690.86,False
event_17361,user_188,expense,Metro and bus fares,transport,debit,27.78,EUR,2024-08-14,2024-08-14,settled,,fixed,,27.78,2516.2,False
event_17362,user_188,expense,Parking and tolls,transport,debit,37.97,EUR,2024-08-21,2024-08-21,settled,,fixed,,37.97,3439.17,False
event_17363,user_188,expense,Ride-hailing trip,transport,debit,31.02,EUR,2024-08-28,2024-08-28,settled,,fixed,,31.02,2809.67,False
event_17364,user_188,expense,Parking and tolls,transport,debit,33.62,EUR,2024-09-04,2024-09-04,settled,,fixed,,33.62,3045.17,False
event_17365,user_188,expense,Metro and bus fares,transport,debit,27.69,EUR,2024-09-11,2024-09-11,settled,,fixed,,27.69,2508.05,False
event_17366,user_188,expense,Parking and tolls,transport,debit,37.66,EUR,2024-09-18,2024-09-18,settled,,fixed,,37.66,3411.1,False
event_17367,user_188,expense,Parking and tolls,transport,debit,41.44,EUR,2024-09-25,2024-09-25,settled,,fixed,,41.44,3753.47,False
event_17368,user_188,expense,Local taxi,transport,debit,28.1,EUR,2024-10-02,2024-10-02,settled,,fixed,,28.1,2545.19,False
event_17369,user_188,expense,Metro and bus fares,transport,debit,38.03,EUR,2024-10-09,2024-10-09,settled,,fixed,,38.03,3444.61,False
event_17370,user_188,expense,Metro and bus fares,transport,debit,42.67,EUR,2024-10-16,2024-10-16,settled,,fixed,,42.67,3864.88,False
event_17371,user_188,expense,Rail pass,transport,debit,34.68,EUR,2024-10-23,2024-10-23,settled,,fixed,,34.68,3141.18,False
event_17372,user_188,expense,Rail pass,transport,debit,46.52,EUR,2024-10-30,2024-10-30,settled,,fixed,,46.52,4213.6,False
event_17373,user_188,expense,Fuel refill,transport,debit,30.26,EUR,2024-11-06,2024-11-06,settled,,fixed,,30.26,2740.83,False
event_17374,user_188,expense,Rail pass,transport,debit,32.79,EUR,2024-11-13,2024-11-13,settled,,fixed,,32.79,2969.99,False
event_17375,user_188,expense,Vehicle charging,transport,debit,27.32,EUR,2024-11-20,2024-11-20,settled,,fixed,,27.32,2474.54,False
event_17376,user_188,expense,Commuter pass,transport,debit,28.77,EUR,2024-11-27,2024-11-27,settled,,fixed,,28.77,2605.87,False
event_17377,user_188,expense,Metro and bus fares,transport,debit,28.64,EUR,2024-12-04,2024-12-04,settled,,fixed,,28.64,2594.1,False
event_17378,user_188,expense,Parking and tolls,transport,debit,37.71,EUR,2024-12-11,2024-12-11,settled,,fixed,,37.71,3415.62,False
event_17379,user_188,expense,Commuter pass,transport,debit,40.61,EUR,2024-12-18,2024-12-18,settled,,fixed,,40.61,3678.29,False
event_17380,user_188,expense,Parking and tolls,transport,debit,34.51,EUR,2024-12-25,2024-12-25,settled,,fixed,,34.51,3125.78,False
event_17381,user_188,expense,Fuel refill,transport,debit,38.9,EUR,2025-01-01,2025-01-01,settled,,fixed,,38.9,3523.41,False
event_17382,user_188,expense,Parking and tolls,transport,debit,34.94,EUR,2025-01-08,2025-01-08,settled,,fixed,,34.94,3164.73,False
event_17383,user_188,expense,Commuter pass,transport,debit,42.7,EUR,2025-01-15,2025-01-15,settled,,fixed,,42.7,3867.6,False
event_17384,user_188,expense,Local taxi,transport,debit,35.52,EUR,2025-01-22,2025-01-22,settled,,fixed,,35.52,3217.26,False
event_17385,user_188,expense,Parking and tolls,transport,debit,35.17,EUR,2025-01-29,2025-01-29,settled,,fixed,,35.17,3185.56,False
event_17386,user_188,expense,Rail pass,transport,debit,40.6,EUR,2025-02-05,2025-02-05,settled,,fixed,,40.6,3677.39,False
event_17387,user_188,expense,Takeaway order,dining,debit,32.11,EUR,2024-08-15,2024-08-15,settled,,reducible,18.5,32.11,2908.4,False
event_17388,user_188,expense,Bakery and snacks,dining,debit,46.08,EUR,2024-08-29,2024-08-29,settled,,reducible,18.5,46.08,4173.75,False
event_17389,user_188,expense,Takeaway order,dining,debit,46.61,EUR,2024-09-12,2024-09-12,settled,,reducible,18.5,46.61,4221.75,False
event_17390,user_188,expense,Family dinner,dining,debit,41.08,EUR,2024-09-26,2024-09-26,settled,,reducible,18.5,41.08,3720.87,False
event_17391,user_188,expense,Family dinner,dining,debit,34.28,EUR,2024-10-10,2024-10-10,settled,,reducible,18.5,34.28,3104.95,False
event_17392,user_188,expense,Coffee shop,dining,debit,31.81,EUR,2024-10-24,2024-10-24,settled,,reducible,18.5,31.81,2881.23,False
event_17393,user_188,expense,Neighbourhood restaurant,dining,debit,32.94,EUR,2024-11-07,2024-11-07,settled,,reducible,18.5,32.94,2983.58,False
event_17394,user_188,expense,Lunch with colleagues,dining,debit,34.61,EUR,2024-11-21,2024-11-21,settled,,reducible,18.5,34.61,3134.84,False
event_17395,user_188,expense,Weekend food delivery,dining,debit,32.25,EUR,2024-12-05,2024-12-05,settled,,reducible,18.5,32.25,2921.08,False
event_17396,user_188,expense,Lunch with colleagues,dining,debit,32.34,EUR,2024-12-19,2024-12-19,settled,,reducible,18.5,32.34,2929.23,False
event_17397,user_188,expense,Weekend food delivery,dining,debit,46.28,EUR,2025-01-02,2025-01-02,settled,,reducible,18.5,46.28,4191.86,False
event_17398,user_188,expense,Neighbourhood restaurant,dining,debit,37.95,EUR,2025-01-16,2025-01-16,settled,,reducible,18.5,37.95,3437.36,False
event_17399,user_188,expense,Coffee shop,dining,debit,38.37,EUR,2025-01-30,2025-01-30,settled,,reducible,18.5,38.37,3475.4,False
event_17400,user_188,expense,Reimbursable work expense,work_expense,debit,83.16,EUR,2025-01-04,2025-01-04,settled,,fixed,,83.16,7532.31,False
event_17401,user_188,refund,Employer expense reimbursement,work_expense,credit,83.16,EUR,2025-02-03,2025-02-04,settled,event_17400,fixed,,83.16,7532.31,False
event_17402,user_189,income,Payroll credit,salary,credit,489.06,EUR,2026-02-15,2026-02-15,settled,,fixed,,489.06,44297.14,False
event_17403,user_189,expense,Home association fee,housing,debit,48.0,EUR,2026-02-03,2026-02-03,settled,,fixed,,48.0,4347.65,False
event_17404,user_189,expense,Water and power payment,utilities,debit,43.77,EUR,2026-02-06,2026-02-06,settled,,fixed,,43.77,3964.52,False
event_17405,user_189,expense,Vehicle insurance premium,insurance,debit,31.0,EUR,2026-02-07,2026-02-07,settled,,fixed,,31.0,2807.86,False
event_17406,user_189,expense,Diagnostic test,healthcare,debit,38.56,EUR,2026-02-10,2026-02-10,settled,,fixed,,38.56,3492.61,False
event_17407,user_189,subscription,Streaming subscription,streaming,debit,16.0,EUR,2026-02-09,2026-02-09,settled,,stoppable,,16.0,1449.22,False
event_17408,user_189,income,Payroll credit,salary,credit,489.06,EUR,2026-03-15,2026-03-15,settled,,fixed,,489.06,44297.14,False
event_17409,user_189,expense,Home association fee,housing,debit,48.0,EUR,2026-03-03,2026-03-03,settled,,fixed,,48.0,4347.65,False
event_17410,user_189,expense,Water and power payment,utilities,debit,40.6,EUR,2026-03-06,2026-03-06,settled,,fixed,,40.6,3677.39,False
event_17411,user_189,expense,Vehicle insurance premium,insurance,debit,31.0,EUR,2026-03-07,2026-03-07,settled,,fixed,,31.0,2807.86,False
event_17412,user_189,expense,Diagnostic test,healthcare,debit,32.03,EUR,2026-03-10,2026-03-10,settled,,fixed,,32.03,2901.15,False
event_17413,user_189,subscription,Streaming subscription,streaming,debit,16.0,EUR,2026-03-09,2026-03-09,settled,,stoppable,,16.0,1449.22,False
event_17414,user_189,income,Payroll credit,salary,credit,489.06,EUR,2026-04-15,2026-04-15,settled,,fixed,,489.06,44297.14,False
event_17415,user_189,expense,Home association fee,housing,debit,48.0,EUR,2026-04-03,2026-04-03,settled,,fixed,,48.0,4347.65,False
event_17416,user_189,expense,Water and power payment,utilities,debit,37.78,EUR,2026-04-06,2026-04-06,settled,,fixed,,37.78,3421.96,False
event_17417,user_189,expense,Vehicle insurance premium,insurance,debit,31.0,EUR,2026-04-07,2026-04-07,settled,,fixed,,31.0,2807.86,False
event_17418,user_189,expense,Diagnostic test,healthcare,debit,34.32,EUR,2026-04-10,2026-04-10,settled,,fixed,,34.32,3108.57,False
event_17419,user_189,subscription,Streaming subscription,streaming,debit,16.0,EUR,2026-04-09,2026-04-09,settled,,stoppable,,16.0,1449.22,False
event_17420,user_189,income,Payroll credit,salary,credit,489.06,EUR,2026-05-15,2026-05-15,settled,,fixed,,489.06,44297.14,False
event_17421,user_189,expense,Home association fee,housing,debit,48.0,EUR,2026-05-03,2026-05-03,settled,,fixed,,48.0,4347.65,False
event_17422,user_189,expense,Water and power payment,utilities,debit,37.39,EUR,2026-05-06,2026-05-06,settled,,fixed,,37.39,3386.64,False
event_17423,user_189,expense,Vehicle insurance premium,insurance,debit,31.0,EUR,2026-05-07,2026-05-07,settled,,fixed,,31.0,2807.86,False
event_17424,user_189,expense,Diagnostic test,healthcare,debit,38.05,EUR,2026-05-10,2026-05-10,settled,,fixed,,38.05,3446.42,False
event_17425,user_189,subscription,Streaming subscription,streaming,debit,16.0,EUR,2026-05-09,2026-05-09,settled,,stoppable,,16.0,1449.22,False
event_17426,user_189,income,Payroll credit,salary,credit,489.06,EUR,2026-06-15,2026-06-15,settled,,fixed,,489.06,44297.14,False
event_17427,user_189,expense,Home association fee,housing,debit,48.0,EUR,2026-06-03,2026-06-03,settled,,fixed,,48.0,4347.65,False
event_17428,user_189,expense,Water and power payment,utilities,debit,38.57,EUR,2026-06-06,2026-06-06,settled,,fixed,,38.57,3493.52,False
event_17429,user_189,expense,Vehicle insurance premium,insurance,debit,31.0,EUR,2026-06-07,2026-06-07,settled,,fixed,,31.0,2807.86,False
event_17430,user_189,expense,Diagnostic test,healthcare,debit,37.49,EUR,2026-06-10,2026-06-10,settled,,fixed,,37.49,3395.7,False
event_17431,user_189,subscription,Streaming subscription,streaming,debit,16.0,EUR,2026-06-09,2026-06-09,settled,,stoppable,,16.0,1449.22,False
event_17432,user_189,expense,Home association fee,housing,debit,48.0,EUR,2026-07-03,2026-07-03,settled,,fixed,,48.0,4347.65,False
event_17433,user_189,expense,Fresh food shop,groceries,debit,32.35,EUR,2026-01-08,2026-01-08,settled,,fixed,,32.35,2930.14,False
event_17434,user_189,expense,Fresh food shop,groceries,debit,33.13,EUR,2026-01-18,2026-01-18,settled,,fixed,,33.13,3000.79,False
event_17435,user_189,expense,Fresh food shop,groceries,debit,25.43,EUR,2026-01-28,2026-01-28,settled,,fixed,,25.43,2303.35,False
event_17436,user_189,expense,Supermarket basket,groceries,debit,33.78,EUR,2026-02-07,2026-02-07,settled,,fixed,,33.78,3059.66,False
event_17437,user_189,expense,Household groceries,groceries,debit,35.39,EUR,2026-02-17,2026-02-17,settled,,fixed,,35.39,3205.49,False
event_17438,user_189,expense,Grocery delivery,groceries,debit,29.46,EUR,2026-02-27,2026-02-27,settled,,fixed,,29.46,2668.37,False
event_17439,user_189,expense,Supermarket basket,groceries,debit,21.13,EUR,2026-03-09,2026-03-09,settled,,fixed,,21.13,1913.87,False
event_17440,user_189,expense,Fresh food shop,groceries,debit,27.71,EUR,2026-03-19,2026-03-19,settled,,fixed,,27.71,2509.86,False
event_17441,user_189,expense,Fresh food shop,groceries,debit,27.59,EUR,2026-03-29,2026-03-29,settled,,fixed,,27.59,2498.99,False
event_17442,user_189,expense,Neighbourhood grocer,groceries,debit,32.94,EUR,2026-04-08,2026-04-08,settled,,fixed,,32.94,2983.58,False
event_17443,user_189,expense,Weekly produce market,groceries,debit,24.51,EUR,2026-04-18,2026-04-18,settled,,fixed,,24.51,2220.02,False
event_17444,user_189,expense,Household groceries,groceries,debit,22.01,EUR,2026-04-28,2026-04-28,settled,,fixed,,22.01,1993.58,False
event_17445,user_189,expense,Supermarket basket,groceries,debit,31.54,EUR,2026-05-08,2026-05-08,settled,,fixed,,31.54,2856.77,False
event_17446,user_189,expense,Supermarket basket,groceries,debit,35.28,EUR,2026-05-18,2026-05-18,settled,,fixed,,35.28,3195.52,False
event_17447,user_189,expense,Neighbourhood grocer,groceries,debit,26.58,EUR,2026-05-28,2026-05-28,settled,,fixed,,26.58,2407.51,False
event_17448,user_189,expense,Bulk pantry shop,groceries,debit,36.23,EUR,2026-06-07,2026-06-07,settled,,fixed,,36.23,3281.57,False
event_17449,user_189,expense,Weekly produce market,groceries,debit,31.37,EUR,2026-06-17,2026-06-17,settled,,fixed,,31.37,2841.37,False
event_17450,user_189,expense,Neighbourhood grocer,groceries,debit,25.13,EUR,2026-06-27,2026-06-27,settled,,fixed,,25.13,2276.18,False
event_17451,user_189,expense,Vehicle charging,transport,debit,11.37,EUR,2026-01-09,2026-01-09,settled,,fixed,,11.37,1029.85,False
event_17452,user_189,expense,Ride-hailing trip,transport,debit,15.91,EUR,2026-01-23,2026-01-23,settled,,fixed,,15.91,1441.07,False
event_17453,user_189,expense,Vehicle charging,transport,debit,11.35,EUR,2026-02-06,2026-02-06,settled,,fixed,,11.35,1028.04,False
event_17454,user_189,expense,Local taxi,transport,debit,16.05,EUR,2026-02-20,2026-02-20,settled,,fixed,,16.05,1453.75,False
event_17455,user_189,expense,Ride-hailing trip,transport,debit,9.89,EUR,2026-03-06,2026-03-06,settled,,fixed,,9.89,895.8,False
event_17456,user_189,expense,Local taxi,transport,debit,10.46,EUR,2026-03-20,2026-03-20,settled,,fixed,,10.46,947.43,False
event_17457,user_189,expense,Metro and bus fares,transport,debit,10.09,EUR,2026-04-03,2026-04-03,settled,,fixed,,10.09,913.91,False
event_17458,user_189,expense,Fuel refill,transport,debit,14.17,EUR,2026-04-17,2026-04-17,settled,,fixed,,14.17,1283.46,False
event_17459,user_189,expense,Vehicle charging,transport,debit,11.88,EUR,2026-05-01,2026-05-01,settled,,fixed,,11.88,1076.04,False
event_17460,user_189,expense,Metro and bus fares,transport,debit,9.87,EUR,2026-05-15,2026-05-15,settled,,fixed,,9.87,893.99,False
event_17461,user_189,expense,Metro and bus fares,transport,debit,14.54,EUR,2026-05-29,2026-05-29,settled,,fixed,,14.54,1316.98,False
event_17462,user_189,expense,Parking and tolls,transport,debit,10.13,EUR,2026-06-12,2026-06-12,settled,,fixed,,10.13,917.54,False
event_17463,user_189,expense,Commuter pass,transport,debit,10.21,EUR,2026-06-26,2026-06-26,settled,,fixed,,10.21,924.78,False
event_17464,user_189,expense,Weekend food delivery,dining,debit,15.44,EUR,2026-01-10,2026-01-10,settled,,reducible,10.5,15.44,1398.49,False
event_17465,user_189,expense,Family dinner,dining,debit,22.78,EUR,2026-01-24,2026-01-24,settled,,reducible,10.5,22.78,2063.32,False
event_17466,user_189,expense,Weekend food delivery,dining,debit,24.75,EUR,2026-02-07,2026-02-07,settled,,reducible,10.5,24.75,2241.76,False
event_17467,user_189,expense,Bakery and snacks,dining,debit,18.48,EUR,2026-02-21,2026-02-21,settled,,reducible,10.5,18.48,1673.85,False
event_17468,user_189,expense,Lunch with colleagues,dining,debit,18.58,EUR,2026-03-07,2026-03-07,settled,,reducible,10.5,18.58,1682.9,False
event_17469,user_189,expense,Weekend food delivery,dining,debit,25.69,EUR,2026-03-21,2026-03-21,settled,,reducible,10.5,25.69,2326.9,False
event_17470,user_189,expense,Coffee shop,dining,debit,20.92,EUR,2026-04-04,2026-04-04,settled,,reducible,10.5,20.92,1894.85,False
event_17471,user_189,expense,Lunch with colleagues,dining,debit,22.7,EUR,2026-04-18,2026-04-18,settled,,reducible,10.5,22.7,2056.08,False
event_17472,user_189,expense,Bakery and snacks,dining,debit,15.37,EUR,2026-05-02,2026-05-02,settled,,reducible,10.5,15.37,1392.15,False
event_17473,user_189,expense,Neighbourhood restaurant,dining,debit,25.95,EUR,2026-05-16,2026-05-16,settled,,reducible,10.5,25.95,2350.45,False
event_17474,user_189,expense,Lunch with colleagues,dining,debit,17.6,EUR,2026-05-30,2026-05-30,settled,,reducible,10.5,17.6,1594.14,False
event_17475,user_189,expense,Coffee shop,dining,debit,20.51,EUR,2026-06-13,2026-06-13,settled,,reducible,10.5,20.51,1857.72,False
event_17476,user_189,expense,Quick-service meal,dining,debit,18.25,EUR,2026-06-27,2026-06-27,settled,,reducible,10.5,18.25,1653.01,False
event_17477,user_190,income,Payroll credit,salary,credit,2849.0,EUR,2024-07-15,2024-07-15,settled,,fixed,,2849.0,258051.27,False
event_17478,user_190,expense,Residential rent payment,rent,debit,728.2,EUR,2024-07-03,2024-07-03,settled,,fixed,,728.2,65957.51,False
event_17479,user_190,expense,Electricity and water bill,utilities,debit,191.91,EUR,2024-07-07,2024-07-07,settled,,fixed,,191.91,17382.46,False
